Survived,Pclass,Age,Fare,Sex_male,ZeroSib,OneSib,YesCh,Embarked_Q,Embarked_S,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_Z
1,1,0.6438202247191012,0.7165910193333795,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.7359550561797752,-0.34719960501697733,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.31797752808988766,-0.2508358741597949,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8483146067415731,-0.2990177395883861,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,2.3861738618252373,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.7460674157303371,-0.2840412999792114,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,0.5910112359550562,0.803210103249948,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0.0,3.2330573071859194,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,3,0.23707865168539327,0.7285011433719076,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.9988764044943821,-0.2892730926477721,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.26348314606741574,0.03428383341417777,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0.301123595505618,1.080391171782967,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,2,0.8657303370786518,0.5000433095419583,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1,3,0.33932584269662924,-0.2210605640634745,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0.8780898876404495,6.51429647980043,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,0.9320224719101124,0.5238635576190146,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1,3,0.49213483146067416,0.20806337052179327,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0.0,-0.3129114406486037,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.8370786516853933,-0.014980770563370535,1,0,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.41348314606741576,-0.12794504885316332,1,0,1,1,0,1,0,0,0,0,0,0,0,1
1,1,0.905056179775281,0.4969769939713118,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,3,0.0,2.3861738618252373,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,0.49213483146067416,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.8483146067415731,-0.06298073591573695,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.5662921348314607,-0.025808156052941598,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,1,0.6696629213483147,1.5609451874436977,1,1,0,1,0,1,0,0,0,0,0,0,0,0
0,3,0.0,-0.21456413276973182,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.23707865168539327,-0.14382665788926616,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.5466292134831461,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.8949438202247192,1.6500935486106298,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,1,0.7095505617977529,-0.40945707158201095,1,1,0,1,0,1,1,0,0,0,0,0,0,0
0,3,0.8949438202247192,-0.23621890374887394,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.5910112359550562,0.4134242256253898,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,3,0.28876404494382024,-0.31309334072482853,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.3904494382022472,-0.1995876931605571,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3679775280898877,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.958426966292135,2.9755431016561564,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,0.5230337078651686,0.5000433095419583,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.7095505617977529,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.4426966292134832,-0.17053132146074423,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.5910112359550562,-0.1712545908114476,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5230337078651686,-0.32067251056752827,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8089887640449438,0.6353856281615965,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,2,0.5662921348314607,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.3679775280898877,0.6732814773750952,0,1,0,1,0,1,1,0,0,0,0,0,0,0
0,3,0.0,0.3896039775483334,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,0.5466292134831461,0.6732814773750952,1,1,0,1,0,0,0,1,0,0,0,0,0,0
0,3,0.6893258426966293,-0.29035583119672925,1,1,0,1,1,0,0,0,0,0,0,0,0,1
